subject,level,object_size,x,y,points,time
4,_tutorial,extra large,-20,-10,105,43.50333023071289
4,_tutorial,extra large,-15,-10,110,43.9033317565918
4,_tutorial,extra large,-15,-20,115,45.068328857421875
4,_tutorial,extra large,-20,-20,120,45.485328674316406
4,_tutorial,extra large,-10,-20,125,46.00033187866211
4,_tutorial,extra large,-10,-10,130,47.899330139160156
4,_tutorial,extra large,-10,-15,135,48.09933090209961
4,_tutorial,extra large,-15,-15,140,48.47132873535156
4,_tutorial,extra large,-20,-15,145,48.88132858276367
4,_tutorial,extra large,-20,-10,150,49.14833068847656
4,_tutorial,extra large,-15,-10,155,49.664329528808594
4,_tutorial,extra large,-15,-20,160,51.662330627441406
4,_tutorial,extra large,-20,-20,165,52.111328125
4,_tutorial,extra large,-10,-20,170,52.611328125
4,_tutorial,extra large,-10,-15,175,53.126338958740234
4,_tutorial,extra large,-15,-15,180,53.49332809448242
4,_tutorial,extra large,-10,-10,185,53.7263298034668
4,_tutorial,extra large,-20,-10,190,54.60932922363281
4,_tutorial,extra large,-15,-10,195,54.693328857421875
4,_level_3,small,-10,-10,0,60.93632888793945
4,_level_3,extra small,-12.5,-12.5,1,61.19432830810547
4,_level_3,large,-15,-15,3,61.469329833984375
4,_level_3,large,-17.5,-17.5,7,61.76832962036133
4,_level_3,large,-15,-20,11,62.00933074951172
4,_level_3,extra large,-20,-20,15,62.251338958740234
4,_level_3,large,-20,-15,20,62.51832962036133
4,_level_3,extra small,-17.5,-12.5,24,62.767330169677734
4,_level_3,extra small,-20,-10,26,63.11832809448242
4,_level_3,extra large,-15,-23.5,28,64.06733703613281
4,_level_3,extra small,-10,-20,33,64.771331787109375
